target,split,logloss,method,tau,power,max_days,shrink
S4,late7,0.7411905699518827,exp,10.0,1.0,21.0,0.07
S4,interleaved_offset1,0.6696096283186467,exp,10.0,1.0,21.0,0.12
S4,interleaved_offset2,0.6582899268239956,exp,10.0,1.0,21.0,0.12
S4,late7,0.7283505707277853,exp,10.0,1.0,21.0,0.12
S4,interleaved_offset1,0.6780248745295581,exp,10.0,1.0,35.0,0.0
S4,interleaved_offset2,0.6679870876761279,exp,10.0,1.0,35.0,0.0
S4,late7,0.7464089702047436,exp,10.0,1.0,35.0,0.0
S4,interleaved_offset1,0.6753899307647261,exp,10.0,1.0,35.0,0.03
S4,interleaved_offset2,0.6636481132402149,exp,10.0,1.0,35.0,0.03
S4,late7,0.7391728957146924,exp,10.0,1.0,35.0,0.03
S4,interleaved_offset1,0.6722134771605367,exp,10.0,1.0,35.0,0.07
S4,interleaved_offset2,0.658734299995082,exp,10.0,1.0,35.0,0.07
S4,late7,0.7302096557636434,exp,10.0,1.0,35.0,0.07
S4,interleaved_offset1,0.6687155779779371,exp,10.0,1.0,35.0,0.12
S4,interleaved_offset2,0.6535409242656962,exp,10.0,1.0,35.0,0.12
S4,late7,0.7199776984105335,exp,10.0,1.0,35.0,0.12
S4,interleaved_offset1,0.6759718742072889,exp,10.0,1.0,56.0,0.0
S4,interleaved_offset2,0.6627559340773823,exp,10.0,1.0,56.0,0.0
S4,late7,0.7294224016012544,exp,10.0,1.0,56.0,0.0
S4,interleaved_offset1,0.6735562542319519,exp,10.0,1.0,56.0,0.03
S4,interleaved_offset2,0.6591156908434598,exp,10.0,1.0,56.0,0.03
S4,late7,0.7235339647482896,exp,10.0,1.0,56.0,0.03
S4,interleaved_offset1,0.670637394510059,exp,10.0,1.0,56.0,0.07
S4,interleaved_offset2,0.6548864658853064,exp,10.0,1.0,56.0,0.07
S4,late7,0.7161779331710867,exp,10.0,1.0,56.0,0.07
S4,interleaved_offset1,0.6674159320899615,exp,10.0,1.0,56.0,0.12
S4,interleaved_offset2,0.6503311301923217,exp,10.0,1.0,56.0,0.12
S4,late7,0.7077024964290929,exp,10.0,1.0,56.0,0.12
S4,interleaved_offset1,0.6757080365035814,exp,10.0,1.0,,0.0
S4,interleaved_offset2,0.6626646963083234,exp,10.0,1.0,,0.0
S4,late7,0.7285350513778304,exp,10.0,1.0,,0.0
S4,interleaved_offset1,0.6733286937630911,exp,10.0,1.0,,0.03
S4,interleaved_offset2,0.6590341125638041,exp,10.0,1.0,,0.03
S4,late7,0.7227407072177777,exp,10.0,1.0,,0.03
S4,interleaved_offset1,0.6704499897777837,exp,10.0,1.0,,0.07
S4,interleaved_offset2,0.654816824739185,exp,10.0,1.0,,0.07
S4,late7,0.7154972953120724,exp,10.0,1.0,,0.07
S4,interleaved_offset1,0.6672689426277614,exp,10.0,1.0,,0.12
S4,interleaved_offset2,0.6502747661311946,exp,10.0,1.0,,0.12
S4,late7,0.7071448475191092,exp,10.0,1.0,,0.12
S4,interleaved_offset1,0.7498223243444975,exp,14.0,1.0,14.0,0.0
S4,interleaved_offset2,0.7798237334956822,exp,14.0,1.0,14.0,0.0
S4,late7,0.9736542175693765,exp,14.0,1.0,14.0,0.0
S4,interleaved_offset1,0.69490612757822,exp,14.0,1.0,14.0,0.03
S4,interleaved_offset2,0.6904620041387858,exp,14.0,1.0,14.0,0.03
S4,late7,0.8132819012901279,exp,14.0,1.0,14.0,0.03
S4,interleaved_offset1,0.6854915060853354,exp,14.0,1.0,14.0,0.07
S4,interleaved_offset2,0.6753799395996797,exp,14.0,1.0,14.0,0.07
S4,late7,0.7852975658551691,exp,14.0,1.0,14.0,0.07
S4,interleaved_offset1,0.6781338348776464,exp,14.0,1.0,14.0,0.12
S4,interleaved_offset2,0.6644785092142695,exp,14.0,1.0,14.0,0.12
S4,late7,0.7627619659830818,exp,14.0,1.0,14.0,0.12
S4,interleaved_offset1,0.6773225311355948,exp,14.0,1.0,21.0,0.0
S4,interleaved_offset2,0.7185730194052935,exp,14.0,1.0,21.0,0.0
S4,late7,0.7492941894222849,exp,14.0,1.0,21.0,0.0
S4,interleaved_offset1,0.6746858767221482,exp,14.0,1.0,21.0,0.03
S4,interleaved_offset2,0.6727449558822638,exp,14.0,1.0,21.0,0.03
S4,late7,0.7407896212343269,exp,14.0,1.0,21.0,0.03
S4,interleaved_offset1,0.6714929961767525,exp,14.0,1.0,21.0,0.07
S4,interleaved_offset2,0.6637697720566219,exp,14.0,1.0,21.0,0.07
S4,late7,0.7304512608888972,exp,14.0,1.0,21.0,0.07
S4,interleaved_offset1,0.6679642376789143,exp,14.0,1.0,21.0,0.12
S4,interleaved_offset2,0.6566669476495492,exp,14.0,1.0,21.0,0.12
S4,late7,0.7188972446484649,exp,14.0,1.0,21.0,0.12
S4,interleaved_offset1,0.6750141647662826,exp,14.0,1.0,35.0,0.0
S4,interleaved_offset2,0.6595535283910616,exp,14.0,1.0,35.0,0.0
S4,late7,0.7195778047418441,exp,14.0,1.0,35.0,0.0
S4,interleaved_offset1,0.6728184024407408,exp,14.0,1.0,35.0,0.03
S4,interleaved_offset2,0.6567181756127898,exp,14.0,1.0,35.0,0.03
S4,late7,0.7144329739627442,exp,14.0,1.0,35.0,0.03
S4,interleaved_offset1,0.6701576147739144,exp,14.0,1.0,35.0,0.07
S4,interleaved_offset2,0.6532840894576901,exp,14.0,1.0,35.0,0.07
S4,late7,0.7079683134104909,exp,14.0,1.0,35.0,0.07
S4,interleaved_offset1,0.6672122056553037,exp,14.0,1.0,35.0,0.12
S4,interleaved_offset2,0.6494532287450838,exp,14.0,1.0,35.0,0.12
S4,late7,0.7004713038215192,exp,14.0,1.0,35.0,0.12
S4,interleaved_offset1,0.6693880760153591,exp,14.0,1.0,56.0,0.0
S4,interleaved_offset2,0.6499345682938736,exp,14.0,1.0,56.0,0.0
S4,late7,0.6904848616417877,exp,14.0,1.0,56.0,0.0
S4,interleaved_offset1,0.6677209079002189,exp,14.0,1.0,56.0,0.03
S4,interleaved_offset2,0.6479355834245855,exp,14.0,1.0,56.0,0.03
S4,late7,0.6872266447850898,exp,14.0,1.0,56.0,0.03
S4,interleaved_offset1,0.6656926033562035,exp,14.0,1.0,56.0,0.07
S4,interleaved_offset2,0.6454695744940668,exp,14.0,1.0,56.0,0.07
S4,late7,0.6830967858973057,exp,14.0,1.0,56.0,0.07
S4,interleaved_offset1,0.6634402329764947,exp,14.0,1.0,56.0,0.12
S4,interleaved_offset2,0.6426710145057806,exp,14.0,1.0,56.0,0.12
S4,late7,0.6782609368439402,exp,14.0,1.0,56.0,0.12
S4,interleaved_offset1,0.6685269611896992,exp,14.0,1.0,,0.0
S4,interleaved_offset2,0.6496390192300369,exp,14.0,1.0,,0.0
S4,late7,0.6889634343470927,exp,14.0,1.0,,0.0
S4,interleaved_offset1,0.666970498790392,exp,14.0,1.0,,0.03
S4,interleaved_offset2,0.6476744670013709,exp,14.0,1.0,,0.03
S4,late7,0.6858862171364899,exp,14.0,1.0,,0.03
S4,interleaved_offset1,0.6650691903288517,exp,14.0,1.0,,0.07
S4,interleaved_offset2,0.6452500951334355,exp,14.0,1.0,,0.07
S4,late7,0.6819781479219232,exp,14.0,1.0,,0.07
S4,interleaved_offset1,0.6629492065738776,exp,14.0,1.0,,0.12
S4,interleaved_offset2,0.6424974166350123,exp,14.0,1.0,,0.12
S4,late7,0.6773905920513174,exp,14.0,1.0,,0.12
S4,interleaved_offset1,0.7473627775421203,exp,21.0,1.0,14.0,0.0
S4,interleaved_offset2,0.7789320006317872,exp,21.0,1.0,14.0,0.0
S4,late7,0.9653750431709729,exp,21.0,1.0,14.0,0.0
S4,interleaved_offset1,0.6926416407298885,exp,21.0,1.0,14.0,0.03
S4,interleaved_offset2,0.6896492047122388,exp,21.0,1.0,14.0,0.03
S4,late7,0.8055990220674185,exp,21.0,1.0,14.0,0.03
S4,interleaved_offset1,0.6834646400999648,exp,21.0,1.0,14.0,0.07
S4,interleaved_offset2,0.6746683412040524,exp,21.0,1.0,14.0,0.07
S4,late7,0.7783149618033179,exp,21.0,1.0,14.0,0.07
S4,interleaved_offset1,0.6763727555243078,exp,21.0,1.0,14.0,0.12
S4,interleaved_offset2,0.6638857978817082,exp,21.0,1.0,14.0,0.12
S4,late7,0.7565362495480895,exp,21.0,1.0,14.0,0.12
S4,interleaved_offset1,0.6769249918212873,exp,21.0,1.0,21.0,0.0
S4,interleaved_offset2,0.7170226708851563,exp,21.0,1.0,21.0,0.0
S4,late7,0.7395375634805496,exp,21.0,1.0,21.0,0.0
S4,interleaved_offset1,0.6744228029925441,exp,21.0,1.0,21.0,0.03
S4,interleaved_offset2,0.6714332457720066,exp,21.0,1.0,21.0,0.03
S4,late7,0.7317920537493526,exp,21.0,1.0,21.0,0.03
S4,interleaved_offset1,0.6713850445367487,exp,21.0,1.0,21.0,0.07
S4,interleaved_offset2,0.6627417438193338,exp,21.0,1.0,21.0,0.07
S4,late7,0.72233557855843,exp,21.0,1.0,21.0,0.07
S4,interleaved_offset1,0.6680175787145561,exp,21.0,1.0,21.0,0.12
S4,interleaved_offset2,0.6559452601274512,exp,21.0,1.0,21.0,0.12
S4,late7,0.7117213290399802,exp,21.0,1.0,21.0,0.12
S4,interleaved_offset1,0.6744646325693564,exp,21.0,1.0,35.0,0.0
S4,interleaved_offset2,0.6540990851637736,exp,21.0,1.0,35.0,0.0
S4,late7,0.6946647093273405,exp,21.0,1.0,35.0,0.0
S4,interleaved_offset1,0.6724915460924624,exp,21.0,1.0,35.0,0.03
S4,interleaved_offset2,0.6520467023542856,exp,21.0,1.0,35.0,0.03
S4,late7,0.6911345861913862,exp,21.0,1.0,35.0,0.03
S4,interleaved_offset1,0.6700912618821314,exp,21.0,1.0,35.0,0.07
S4,interleaved_offset2,0.649489902530874,exp,21.0,1.0,35.0,0.07
S4,late7,0.6866607729474502,exp,21.0,1.0,35.0,0.07
S4,interleaved_offset1,0.6674219816996771,exp,21.0,1.0,35.0,0.12
S4,interleaved_offset2,0.6465552100300623,exp,21.0,1.0,35.0,0.12
S4,late7,0.6814230069586518,exp,21.0,1.0,35.0,0.12
S4,interleaved_offset1,0.6626667604966421,exp,21.0,1.0,56.0,0.0
S4,interleaved_offset2,0.6388959815611414,exp,21.0,1.0,56.0,0.0
S4,late7,0.6559343322578095,exp,21.0,1.0,56.0,0.0
S4,interleaved_offset1,0.6616959995925643,exp,21.0,1.0,56.0,0.03
S4,interleaved_offset2,0.6378685462347184,exp,21.0,1.0,56.0,0.03
S4,late7,0.654545478993281,exp,21.0,1.0,56.0,0.03
S4,interleaved_offset1,0.6605132010690932,exp,21.0,1.0,56.0,0.07
S4,interleaved_offset2,0.6365749617191299,exp,21.0,1.0,56.0,0.07
S4,late7,0.6527851160815672,exp,21.0,1.0,56.0,0.07
S4,interleaved_offset1,0.6592008611588712,exp,21.0,1.0,56.0,0.12
S4,interleaved_offset2,0.6350748261864348,exp,21.0,1.0,56.0,0.12
S4,late7,0.6507279667232299,exp,21.0,1.0,56.0,0.12
S4,interleaved_offset1,0.6610997623999807,exp,21.0,1.0,,0.0
S4,interleaved_offset2,0.6384024748558275,exp,21.0,1.0,,0.0
S4,late7,0.6560255501106941,exp,21.0,1.0,,0.0
S4,interleaved_offset1,0.6603333263924703,exp,21.0,1.0,,0.03
S4,interleaved_offset2,0.6374447656619878,exp,21.0,1.0,,0.03
S4,late7,0.6548344301174485,exp,21.0,1.0,,0.03
S4,interleaved_offset1,0.6593921432620843,exp,21.0,1.0,,0.07
S4,interleaved_offset2,0.6362358955444994,exp,21.0,1.0,,0.07
S4,late7,0.6533144386167002,exp,21.0,1.0,,0.07
S4,interleaved_offset1,0.6583395849541351,exp,21.0,1.0,,0.12
S4,interleaved_offset2,0.6348295575476178,exp,21.0,1.0,,0.12
S4,late7,0.6515218735323718,exp,21.0,1.0,,0.12
S4,interleaved_offset1,0.746314818853375,exp,28.0,1.0,14.0,0.0
S4,interleaved_offset2,0.7785623062152838,exp,28.0,1.0,14.0,0.0
S4,late7,0.9616784428709859,exp,28.0,1.0,14.0,0.0
S4,interleaved_offset1,0.6916694913221755,exp,28.0,1.0,14.0,0.03
S4,interleaved_offset2,0.6893094017322949,exp,28.0,1.0,14.0,0.03
S4,late7,0.8021485244237311,exp,28.0,1.0,14.0,0.03
S4,interleaved_offset1,0.6825861488715851,exp,28.0,1.0,14.0,0.07
S4,interleaved_offset2,0.6743676619863634,exp,28.0,1.0,14.0,0.07
S4,late7,0.7751582831700184,exp,28.0,1.0,14.0,0.07
S4,interleaved_offset1,0.675600648412324,exp,28.0,1.0,14.0,0.12
S4,interleaved_offset2,0.6636319613368316,exp,28.0,1.0,14.0,0.12
S4,late7,0.7537024712650146,exp,28.0,1.0,14.0,0.12
S4,interleaved_offset1,0.6775247849909352,exp,28.0,1.0,21.0,0.0
S4,interleaved_offset2,0.7166555587321889,exp,28.0,1.0,21.0,0.0
S4,late7,0.735009342423036,exp,28.0,1.0,21.0,0.0
S4,interleaved_offset1,0.675031728872752,exp,28.0,1.0,21.0,0.03
S4,interleaved_offset2,0.6711489524487054,exp,28.0,1.0,21.0,0.03
S4,late7,0.7276069339558652,exp,28.0,1.0,21.0,0.03
S4,interleaved_offset1,0.6720023008473297,exp,28.0,1.0,21.0,0.07
S4,interleaved_offset2,0.6625565796519505,exp,28.0,1.0,21.0,0.07
S4,late7,0.7185511687566294,exp,28.0,1.0,21.0,0.07
S4,interleaved_offset1,0.6686394400039233,exp,28.0,1.0,21.0,0.12
S4,interleaved_offset2,0.655867566362606,exp,28.0,1.0,21.0,0.12
S4,late7,0.7083660689247941,exp,28.0,1.0,21.0,0.12
S4,interleaved_offset1,0.6749459854450655,exp,28.0,1.0,35.0,0.0
S4,interleaved_offset2,0.6521325304057731,exp,28.0,1.0,35.0,0.0
S4,late7,0.6818050888429581,exp,28.0,1.0,35.0,0.0
S4,interleaved_offset1,0.6730278477050023,exp,28.0,1.0,35.0,0.03
S4,interleaved_offset2,0.6503499350530352,exp,28.0,1.0,35.0,0.03
S4,late7,0.6789913081635531,exp,28.0,1.0,35.0,0.03
S4,interleaved_offset1,0.6706896617896048,exp,28.0,1.0,35.0,0.07
S4,interleaved_offset2,0.6481106286925312,exp,28.0,1.0,35.0,0.07
S4,late7,0.6754195477109759,exp,28.0,1.0,35.0,0.07
S4,interleaved_offset1,0.6680826960058027,exp,28.0,1.0,35.0,0.12
S4,interleaved_offset2,0.6455155065647358,exp,28.0,1.0,35.0,0.12
S4,late7,0.671231483927178,exp,28.0,1.0,35.0,0.12
S4,interleaved_offset1,0.6589092042396403,exp,28.0,1.0,56.0,0.0
S4,interleaved_offset2,0.633590305849944,exp,28.0,1.0,56.0,0.0
S4,late7,0.6401839256952012,exp,28.0,1.0,56.0,0.0
S4,interleaved_offset1,0.6582941957853788,exp,28.0,1.0,56.0,0.03
S4,interleaved_offset2,0.6329472127761329,exp,28.0,1.0,56.0,0.03
S4,late7,0.6395374931867726,exp,28.0,1.0,56.0,0.03
S4,interleaved_offset1,0.6575494773857287,exp,28.0,1.0,56.0,0.07
S4,interleaved_offset2,0.6321348595586137,exp,28.0,1.0,56.0,0.07
S4,late7,0.6387336907265384,exp,28.0,1.0,56.0,0.07
S4,interleaved_offset1,0.6567320542693745,exp,28.0,1.0,56.0,0.12
S4,interleaved_offset2,0.6311896110756844,exp,28.0,1.0,56.0,0.12
S4,late7,0.6378209420590574,exp,28.0,1.0,56.0,0.12
S4,interleaved_offset1,0.65743953150323,exp,28.0,1.0,,0.0
S4,interleaved_offset2,0.6332096064657138,exp,28.0,1.0,,0.0
S4,late7,0.6433998238117897,exp,28.0,1.0,,0.0
S4,interleaved_offset1,0.6570491959283409,exp,28.0,1.0,,0.03
S4,interleaved_offset2,0.632646943241751,exp,28.0,1.0,,0.03
S4,late7,0.6428822513733814,exp,28.0,1.0,,0.03
S4,interleaved_offset1,0.6565732996128391,exp,28.0,1.0,,0.07
S4,interleaved_offset2,0.631932464707475,exp,28.0,1.0,,0.07
S4,late7,0.6422265404130887,exp,28.0,1.0,,0.07
S4,interleaved_offset1,0.6560481677683153,exp,28.0,1.0,,0.12
S4,interleaved_offset2,0.6310955260399275,exp,28.0,1.0,,0.12
S4,late7,0.6414617230615944,exp,28.0,1.0,,0.12
S4,interleaved_offset1,0.781197156790263,gaussian,5.0,1.0,14.0,0.0
S4,interleaved_offset2,0.7950392686789283,gaussian,5.0,1.0,14.0,0.0
S4,late7,1.1218783633736347,gaussian,5.0,1.0,14.0,0.0
S4,interleaved_offset1,0.7230651122978611,gaussian,5.0,1.0,14.0,0.03
S4,interleaved_offset2,0.7042094367863507,gaussian,5.0,1.0,14.0,0.03
S4,late7,0.9464767222038011,gaussian,5.0,1.0,14.0,0.03
S4,interleaved_offset1,0.7100591015935278,gaussian,5.0,1.0,14.0,0.07
S4,interleaved_offset2,0.6873589368785898,gaussian,5.0,1.0,14.0,0.07
S4,late7,0.9026957557540467,gaussian,5.0,1.0,14.0,0.07
S4,interleaved_offset1,0.6990008949086433,gaussian,5.0,1.0,14.0,0.12
S4,interleaved_offset2,0.6745087045896154,gaussian,5.0,1.0,14.0,0.12
S4,late7,0.8645815469694507,gaussian,5.0,1.0,14.0,0.12
S4,interleaved_offset1,0.7319415507965027,gaussian,5.0,1.0,21.0,0.0
S4,interleaved_offset2,0.7741299154473208,gaussian,5.0,1.0,21.0,0.0
S4,late7,0.9353232900029248,gaussian,5.0,1.0,21.0,0.0
S4,interleaved_offset1,0.7189650026874569,gaussian,5.0,1.0,21.0,0.03
S4,interleaved_offset2,0.7038551556305178,gaussian,5.0,1.0,21.0,0.03
S4,late7,0.9064143011230441,gaussian,5.0,1.0,21.0,0.03
S4,interleaved_offset1,0.7079073864586503,gaussian,5.0,1.0,21.0,0.07
S4,interleaved_offset2,0.6872163645017253,gaussian,5.0,1.0,21.0,0.07
S4,late7,0.8751448002887264,gaussian,5.0,1.0,21.0,0.07
S4,interleaved_offset1,0.6976230480523931,gaussian,5.0,1.0,21.0,0.12
S4,interleaved_offset2,0.6744556886775941,gaussian,5.0,1.0,21.0,0.12
S4,late7,0.8434463263133367,gaussian,5.0,1.0,21.0,0.12
S4,interleaved_offset1,0.7319384007735631,gaussian,5.0,1.0,35.0,0.0
S4,interleaved_offset2,0.7741276697453523,gaussian,5.0,1.0,35.0,0.0
S4,late7,0.9353216859569177,gaussian,5.0,1.0,35.0,0.0
S4,interleaved_offset1,0.7189624025520144,gaussian,5.0,1.0,35.0,0.03
S4,interleaved_offset2,0.7038532520004865,gaussian,5.0,1.0,35.0,0.03
S4,late7,0.9064117803012316,gaussian,5.0,1.0,35.0,0.03
S4,interleaved_offset1,0.707905319070529,gaussian,5.0,1.0,35.0,0.07
S4,interleaved_offset2,0.6872147460041131,gaussian,5.0,1.0,35.0,0.07
S4,late7,0.8751415008447719,gaussian,5.0,1.0,35.0,0.07
S4,interleaved_offset1,0.6976214525223563,gaussian,5.0,1.0,35.0,0.12
S4,interleaved_offset2,0.674454369336373,gaussian,5.0,1.0,35.0,0.12
S4,late7,0.8434425622900326,gaussian,5.0,1.0,35.0,0.12
S4,interleaved_offset1,0.7319384007735631,gaussian,5.0,1.0,56.0,0.0
S4,interleaved_offset2,0.7741276697453523,gaussian,5.0,1.0,56.0,0.0
S4,late7,0.9353216859569173,gaussian,5.0,1.0,56.0,0.0
S4,interleaved_offset1,0.7189624025520145,gaussian,5.0,1.0,56.0,0.03
S4,interleaved_offset2,0.7038532520004864,gaussian,5.0,1.0,56.0,0.03
S4,late7,0.9064117803012316,gaussian,5.0,1.0,56.0,0.03
S4,interleaved_offset1,0.707905319070529,gaussian,5.0,1.0,56.0,0.07
S4,interleaved_offset2,0.6872147460041131,gaussian,5.0,1.0,56.0,0.07
S4,late7,0.8751415008447719,gaussian,5.0,1.0,56.0,0.07
S4,interleaved_offset1,0.6976214525223564,gaussian,5.0,1.0,56.0,0.12
S4,interleaved_offset2,0.674454369336373,gaussian,5.0,1.0,56.0,0.12
S4,late7,0.8434425622900326,gaussian,5.0,1.0,56.0,0.12
S4,interleaved_offset1,0.7319384007735631,gaussian,5.0,1.0,,0.0
S4,interleaved_offset2,0.7741276697453523,gaussian,5.0,1.0,,0.0
S4,late7,0.9353216859569173,gaussian,5.0,1.0,,0.0
S4,interleaved_offset1,0.7189624025520145,gaussian,5.0,1.0,,0.03
S4,interleaved_offset2,0.7038532520004865,gaussian,5.0,1.0,,0.03
S4,late7,0.9064117803012316,gaussian,5.0,1.0,,0.03
S4,interleaved_offset1,0.707905319070529,gaussian,5.0,1.0,,0.07
S4,interleaved_offset2,0.6872147460041131,gaussian,5.0,1.0,,0.07
S4,late7,0.8751415008447719,gaussian,5.0,1.0,,0.07
S4,interleaved_offset1,0.6976214525223563,gaussian,5.0,1.0,,0.12
S4,interleaved_offset2,0.674454369336373,gaussian,5.0,1.0,,0.12
S4,late7,0.8434425622900326,gaussian,5.0,1.0,,0.12
S4,interleaved_offset1,0.7619160403740314,gaussian,7.0,1.0,14.0,0.0
S4,interleaved_offset2,0.78686233353921,gaussian,7.0,1.0,14.0,0.0
S4,late7,1.013064696364257,gaussian,7.0,1.0,14.0,0.0
S4,interleaved_offset1,0.7061798878222466,gaussian,7.0,1.0,14.0,0.03
S4,interleaved_offset2,0.6970236321451335,gaussian,7.0,1.0,14.0,0.03
S4,late7,0.8496061649451658,gaussian,7.0,1.0,14.0,0.03
S4,interleaved_offset1,0.695769850869653,gaussian,7.0,1.0,14.0,0.07
S4,interleaved_offset2,0.6813442400827767,gaussian,7.0,1.0,14.0,0.07
S4,late7,0.8181280202644431,gaussian,7.0,1.0,14.0,0.07
S4,interleaved_offset1,0.6872981871388333,gaussian,7.0,1.0,14.0,0.12
S4,interleaved_offset2,0.6697544579282931,gaussian,7.0,1.0,14.0,0.12
S4,late7,0.7919375419502208,gaussian,7.0,1.0,14.0,0.12
S4,interleaved_offset1,0.6960798276434055,gaussian,7.0,1.0,21.0,0.0
S4,interleaved_offset2,0.740622069072047,gaussian,7.0,1.0,21.0,0.0
S4,late7,0.8004071233193186,gaussian,7.0,1.0,21.0,0.0
S4,interleaved_offset1,0.6914525537336531,gaussian,7.0,1.0,21.0,0.03
S4,interleaved_offset2,0.6902714590142288,gaussian,7.0,1.0,21.0,0.03
S4,late7,0.787842743308009,gaussian,7.0,1.0,21.0,0.03
S4,interleaved_offset1,0.6860829041247178,gaussian,7.0,1.0,21.0,0.07
S4,interleaved_offset2,0.6775900968502961,gaussian,7.0,1.0,21.0,0.07
S4,late7,0.7728837811680813,gaussian,7.0,1.0,21.0,0.07
S4,interleaved_offset1,0.6803420413165546,gaussian,7.0,1.0,21.0,0.12
S4,interleaved_offset2,0.6673631157303777,gaussian,7.0,1.0,21.0,0.12
S4,late7,0.7564912324329206,gaussian,7.0,1.0,21.0,0.12
S4,interleaved_offset1,0.6959738503437466,gaussian,7.0,1.0,35.0,0.0
S4,interleaved_offset2,0.7381725425168036,gaussian,7.0,1.0,35.0,0.0
S4,late7,0.800976962402776,gaussian,7.0,1.0,35.0,0.0
S4,interleaved_offset1,0.6913589151817239,gaussian,7.0,1.0,35.0,0.03
S4,interleaved_offset2,0.6901677534205167,gaussian,7.0,1.0,35.0,0.03
S4,late7,0.788390513396039,gaussian,7.0,1.0,35.0,0.03
S4,interleaved_offset1,0.6860045377123909,gaussian,7.0,1.0,35.0,0.07
S4,interleaved_offset2,0.6775144851952584,gaussian,7.0,1.0,35.0,0.07
S4,late7,0.7734033183492838,gaussian,7.0,1.0,35.0,0.07
S4,interleaved_offset1,0.6802804641337309,gaussian,7.0,1.0,35.0,0.12
S4,interleaved_offset2,0.6673072328672417,gaussian,7.0,1.0,35.0,0.12
S4,late7,0.7569773306224356,gaussian,7.0,1.0,35.0,0.12
S4,interleaved_offset1,0.6959738345594412,gaussian,7.0,1.0,56.0,0.0
S4,interleaved_offset2,0.7381723803135835,gaussian,7.0,1.0,56.0,0.0
S4,late7,0.8009764828276921,gaussian,7.0,1.0,56.0,0.0
S4,interleaved_offset1,0.6913589016112153,gaussian,7.0,1.0,56.0,0.03
S4,interleaved_offset2,0.690167652769028,gaussian,7.0,1.0,56.0,0.03
S4,late7,0.7883900856808737,gaussian,7.0,1.0,56.0,0.03
S4,interleaved_offset1,0.6860045269658328,gaussian,7.0,1.0,56.0,0.07
S4,interleaved_offset2,0.6775144167107714,gaussian,7.0,1.0,56.0,0.07
S4,late7,0.7734029456941943,gaussian,7.0,1.0,56.0,0.07
S4,interleaved_offset1,0.6802804565078677,gaussian,7.0,1.0,56.0,0.12
S4,interleaved_offset2,0.6673071832565296,gaussian,7.0,1.0,56.0,0.12
S4,late7,0.7569770116323311,gaussian,7.0,1.0,56.0,0.12
S4,interleaved_offset1,0.6959738345594412,gaussian,7.0,1.0,,0.0
S4,interleaved_offset2,0.7381723803135835,gaussian,7.0,1.0,,0.0
S4,late7,0.8009764828276921,gaussian,7.0,1.0,,0.0
S4,interleaved_offset1,0.6913589016112153,gaussian,7.0,1.0,,0.03
S4,interleaved_offset2,0.690167652769028,gaussian,7.0,1.0,,0.03
S4,late7,0.7883900856808737,gaussian,7.0,1.0,,0.03
S4,interleaved_offset1,0.6860045269658328,gaussian,7.0,1.0,,0.07
S4,interleaved_offset2,0.6775144167107714,gaussian,7.0,1.0,,0.07
S4,late7,0.7734029456941943,gaussian,7.0,1.0,,0.07
S4,interleaved_offset1,0.6802804565078677,gaussian,7.0,1.0,,0.12
S4,interleaved_offset2,0.6673071832565296,gaussian,7.0,1.0,,0.12
S4,late7,0.756977011632331,gaussian,7.0,1.0,,0.12
S4,interleaved_offset1,0.7519564348812761,gaussian,10.0,1.0,14.0,0.0
S4,interleaved_offset2,0.7821537466055412,gaussian,10.0,1.0,14.0,0.0
S4,late7,0.9747201755417721,gaussian,10.0,1.0,14.0,0.0
S4,interleaved_offset1,0.6970167883191741,gaussian,10.0,1.0,14.0,0.03
S4,interleaved_offset2,0.6927011430647902,gaussian,10.0,1.0,14.0,0.03
S4,late7,0.8143834540475745,gaussian,10.0,1.0,14.0,0.03
S4,interleaved_offset1,0.6875612645659936,gaussian,10.0,1.0,14.0,0.07
S4,interleaved_offset2,0.6775031977688943,gaussian,10.0,1.0,14.0,0.07
S4,late7,0.7864365286675394,gaussian,10.0,1.0,14.0,0.07
S4,interleaved_offset1,0.6801401777083245,gaussian,10.0,1.0,14.0,0.12
S4,interleaved_offset2,0.6664645425562787,gaussian,10.0,1.0,14.0,0.12
S4,late7,0.7639318625797668,gaussian,10.0,1.0,14.0,0.12
S4,interleaved_offset1,0.6794244317501043,gaussian,10.0,1.0,21.0,0.0
S4,interleaved_offset2,0.7234210250523082,gaussian,10.0,1.0,21.0,0.0
S4,late7,0.7534255395344382,gaussian,10.0,1.0,21.0,0.0
S4,interleaved_offset1,0.6766313462191624,gaussian,10.0,1.0,21.0,0.03
S4,interleaved_offset2,0.6769943106754871,gaussian,10.0,1.0,21.0,0.03
S4,late7,0.7447179689443987,gaussian,10.0,1.0,21.0,0.03
S4,interleaved_offset1,0.6732495860016131,gaussian,10.0,1.0,21.0,0.07
S4,interleaved_offset2,0.6673489176324574,gaussian,10.0,1.0,21.0,0.07
S4,late7,0.734141002040925,gaussian,10.0,1.0,21.0,0.07
S4,interleaved_offset1,0.6695106238678493,gaussian,10.0,1.0,21.0,0.12
S4,interleaved_offset2,0.6595629447131124,gaussian,10.0,1.0,21.0,0.12
S4,late7,0.7223281202484064,gaussian,10.0,1.0,21.0,0.12
S4,interleaved_offset1,0.6791915727296313,gaussian,10.0,1.0,35.0,0.0
S4,interleaved_offset2,0.6859070800466114,gaussian,10.0,1.0,35.0,0.0
