target,submission_strategy,model_name,threshold,accuracy,f1,positive_rate,prior_gap,fold
S3,blend_linear_svc_rule_0.5,linear_svc,0.05,0.6421052631578947,0.767123287671233,0.9052631578947369,0.23484062268346928,last_fifth_by_subject
S3,blend_linear_svc_rule_0.75,linear_svc,0.05,0.631578947368421,0.7682119205298011,0.9578947368421052,0.28747220163083764,last_fifth_by_subject
S3,model_svc_rbf,svc_rbf,0.3,0.6421052631578947,0.7763157894736841,0.968421052631579,0.29799851742031136,last_fifth_by_subject
S3,blend_svc_rbf_rule_0.25,svc_rbf,0.05,0.631578947368421,0.7741935483870968,1.0,0.3295774647887324,last_fifth_by_subject
S3,blend_svc_rbf_rule_0.5,svc_rbf,0.05,0.631578947368421,0.7741935483870968,1.0,0.3295774647887324,last_fifth_by_subject
S3,blend_svc_rbf_rule_0.75,svc_rbf,0.05,0.631578947368421,0.7741935483870968,1.0,0.3295774647887324,last_fifth_by_subject
S3,model_random_forest,random_forest,0.3,0.6421052631578947,0.7792207792207793,0.9894736842105263,0.3190511489992587,last_fifth_by_subject
S3,blend_random_forest_rule_0.25,random_forest,0.05,0.631578947368421,0.7741935483870968,1.0,0.3295774647887324,last_fifth_by_subject
S3,blend_random_forest_rule_0.5,random_forest,0.05,0.631578947368421,0.7741935483870968,1.0,0.3295774647887324,last_fifth_by_subject
S3,blend_random_forest_rule_0.75,random_forest,0.05,0.631578947368421,0.7741935483870968,1.0,0.3295774647887324,last_fifth_by_subject
S3,model_extra_trees,extra_trees,0.05,0.631578947368421,0.7741935483870968,1.0,0.3295774647887324,last_fifth_by_subject
S3,blend_extra_trees_rule_0.25,extra_trees,0.05,0.631578947368421,0.7741935483870968,1.0,0.3295774647887324,last_fifth_by_subject
S3,blend_extra_trees_rule_0.5,extra_trees,0.05,0.631578947368421,0.7741935483870968,1.0,0.3295774647887324,last_fifth_by_subject
S3,blend_extra_trees_rule_0.75,extra_trees,0.05,0.631578947368421,0.7741935483870968,1.0,0.3295774647887324,last_fifth_by_subject
S3,model_hist_gradient_boosting,hist_gradient_boosting,0.45,0.6842105263157895,0.7826086956521738,0.8210526315789474,0.15063009636767977,last_fifth_by_subject
S3,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.1,0.6421052631578947,0.7702702702702702,0.9263157894736842,0.2558932542624166,last_fifth_by_subject
S3,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.15,0.6421052631578947,0.7763157894736841,0.968421052631579,0.29799851742031136,last_fifth_by_subject
S3,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.2,0.6421052631578947,0.7763157894736841,0.968421052631579,0.29799851742031136,last_fifth_by_subject
S3,model_mlp,mlp,0.05,0.6105263157894737,0.7218045112781954,0.7684210526315789,0.09799851742031129,last_fifth_by_subject
S3,blend_mlp_rule_0.25,mlp,0.25,0.6631578947368421,0.7538461538461538,0.7368421052631579,0.06641957005189025,last_fifth_by_subject
S3,blend_mlp_rule_0.5,mlp,0.5,0.6631578947368421,0.7538461538461538,0.7368421052631579,0.06641957005189025,last_fifth_by_subject
S3,blend_mlp_rule_0.75,mlp,0.05,0.631578947368421,0.7586206896551724,0.8947368421052632,0.22431430689399556,last_fifth_by_subject
S3,model_lightgbm,lightgbm,0.4,0.6736842105263158,0.7832167832167832,0.8736842105263158,0.20326167531504824,last_fifth_by_subject
S3,blend_lightgbm_rule_0.25,lightgbm,0.1,0.6631578947368421,0.780821917808219,0.9052631578947369,0.23484062268346928,last_fifth_by_subject
S3,blend_lightgbm_rule_0.5,lightgbm,0.2,0.6631578947368421,0.780821917808219,0.9052631578947369,0.23484062268346928,last_fifth_by_subject
S3,blend_lightgbm_rule_0.75,lightgbm,0.3,0.6631578947368421,0.780821917808219,0.9052631578947369,0.23484062268346928,last_fifth_by_subject
S3,model_catboost,catboost,0.4,0.6631578947368421,0.7837837837837838,0.9263157894736842,0.2558932542624166,last_fifth_by_subject
S3,blend_catboost_rule_0.25,catboost,0.1,0.6526315789473685,0.778523489932886,0.9368421052631579,0.2664195700518903,last_fifth_by_subject
S3,blend_catboost_rule_0.5,catboost,0.2,0.6526315789473685,0.778523489932886,0.9368421052631579,0.2664195700518903,last_fifth_by_subject
S3,blend_catboost_rule_0.75,catboost,0.3,0.6526315789473685,0.778523489932886,0.9368421052631579,0.2664195700518903,last_fifth_by_subject
S3,meta_rule_extra_trees,extra_trees,0.35,0.6631578947368421,0.780821917808219,0.9052631578947369,0.23484062268346928,last_fifth_by_subject
S3,meta_rule_lightgbm,lightgbm,0.4,0.6736842105263158,0.7891156462585033,0.9157894736842105,0.24536693847294289,last_fifth_by_subject
S3,meta_rule_catboost,catboost,0.45,0.6736842105263158,0.7891156462585033,0.9157894736842105,0.24536693847294289,last_fifth_by_subject
S3,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.45,0.6842105263157895,0.7826086956521738,0.8210526315789474,0.15063009636767977,last_fifth_by_subject
S4,rule_subject_strategy_tuned,rule,0.05,0.6526315789473685,0.7130434782608696,0.6631578947368421,0.09977761304670119,last_fifth_by_subject
S4,model_logistic_regression,logistic_regression,0.05,0.5789473684210527,0.6721311475409837,0.7368421052631579,0.17346182357301698,last_fifth_by_subject
S4,blend_logistic_regression_rule_0.25,logistic_regression,0.15,0.6421052631578947,0.7258064516129031,0.7578947368421053,0.19451445515196442,last_fifth_by_subject
S4,blend_logistic_regression_rule_0.5,logistic_regression,0.35,0.6526315789473685,0.7317073170731707,0.7473684210526316,0.1839881393624907,last_fifth_by_subject
S4,blend_logistic_regression_rule_0.75,logistic_regression,0.05,0.6105263157894737,0.7299270072992701,0.8947368421052632,0.3313565604151223,last_fifth_by_subject
S4,model_linear_svc,linear_svc,0.15,0.631578947368421,0.7154471544715447,0.7473684210526316,0.1839881393624907,last_fifth_by_subject
S4,blend_linear_svc_rule_0.25,linear_svc,0.05,0.631578947368421,0.7368421052631579,0.8526315789473684,0.28925129725722754,last_fifth_by_subject
S4,blend_linear_svc_rule_0.5,linear_svc,0.1,0.631578947368421,0.7368421052631579,0.8526315789473684,0.28925129725722754,last_fifth_by_subject
S4,blend_linear_svc_rule_0.75,linear_svc,0.15,0.631578947368421,0.7368421052631579,0.8526315789473684,0.28925129725722754,last_fifth_by_subject
S4,model_svc_rbf,svc_rbf,0.5,0.6631578947368421,0.7288135593220337,0.6947368421052632,0.13135656041512234,last_fifth_by_subject
S4,blend_svc_rbf_rule_0.25,svc_rbf,0.15,0.6526315789473685,0.7317073170731707,0.7473684210526316,0.1839881393624907,last_fifth_by_subject
S4,blend_svc_rbf_rule_0.5,svc_rbf,0.25,0.6526315789473685,0.7518796992481203,0.8526315789473684,0.28925129725722754,last_fifth_by_subject
S4,blend_svc_rbf_rule_0.75,svc_rbf,0.4,0.6421052631578947,0.7384615384615384,0.8210526315789474,0.2576723498888065,last_fifth_by_subject
S4,model_random_forest,random_forest,0.4,0.6210526315789474,0.7352941176470588,0.8842105263157894,0.3208302446256486,last_fifth_by_subject
S4,blend_random_forest_rule_0.25,random_forest,0.1,0.631578947368421,0.7445255474452553,0.8947368421052632,0.3313565604151223,last_fifth_by_subject
S4,blend_random_forest_rule_0.5,random_forest,0.25,0.6736842105263158,0.7559055118110237,0.7894736842105263,0.22609340252038546,last_fifth_by_subject
S4,blend_random_forest_rule_0.75,random_forest,0.35,0.6526315789473685,0.748091603053435,0.8315789473684211,0.2681986656782802,last_fifth_by_subject
S4,model_extra_trees,extra_trees,0.35,0.5684210526315789,0.7132867132867133,0.9578947368421052,0.39451445515196437,last_fifth_by_subject
S4,blend_extra_trees_rule_0.25,extra_trees,0.1,0.5789473684210527,0.7142857142857143,0.9263157894736842,0.36293550778354333,last_fifth_by_subject
S4,blend_extra_trees_rule_0.5,extra_trees,0.25,0.631578947368421,0.7154471544715447,0.7473684210526316,0.1839881393624907,last_fifth_by_subject
S4,blend_extra_trees_rule_0.75,extra_trees,0.35,0.6421052631578947,0.734375,0.8,0.23661971830985917,last_fifth_by_subject
S4,model_hist_gradient_boosting,hist_gradient_boosting,0.35,0.6105263157894737,0.7218045112781956,0.8526315789473684,0.28925129725722754,last_fifth_by_subject
S4,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.15,0.6526315789473685,0.7317073170731707,0.7473684210526316,0.1839881393624907,last_fifth_by_subject
S4,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.35,0.6631578947368421,0.7333333333333334,0.7157894736842105,0.15240919199406966,last_fifth_by_subject
S4,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.4,0.6526315789473685,0.736,0.7684210526315789,0.20504077094143802,last_fifth_by_subject
S4,model_mlp,mlp,0.05,0.6105263157894737,0.7131782945736435,0.8105263157894737,0.24714603409933278,last_fifth_by_subject
S4,blend_mlp_rule_0.25,mlp,0.2,0.631578947368421,0.7286821705426356,0.8105263157894737,0.24714603409933278,last_fifth_by_subject
S4,blend_mlp_rule_0.5,mlp,0.45,0.6526315789473685,0.7401574803149606,0.7894736842105263,0.22609340252038546,last_fifth_by_subject
S4,blend_mlp_rule_0.75,mlp,0.2,0.6210526315789474,0.7313432835820896,0.8631578947368421,0.29977761304670125,last_fifth_by_subject
S4,model_lightgbm,lightgbm,0.4,0.6,0.7205882352941178,0.8842105263157894,0.3208302446256486,last_fifth_by_subject
S4,blend_lightgbm_rule_0.25,lightgbm,0.1,0.6,0.7285714285714285,0.9263157894736842,0.36293550778354333,last_fifth_by_subject
S4,blend_lightgbm_rule_0.5,lightgbm,0.35,0.6631578947368421,0.7288135593220337,0.6947368421052632,0.13135656041512234,last_fifth_by_subject
S4,blend_lightgbm_rule_0.75,lightgbm,0.35,0.631578947368421,0.7407407407407407,0.8736842105263158,0.31030392883617497,last_fifth_by_subject
S4,model_catboost,catboost,0.45,0.6210526315789474,0.7391304347826088,0.9052631578947369,0.341882876204596,last_fifth_by_subject
S4,blend_catboost_rule_0.25,catboost,0.1,0.5894736842105263,0.7234042553191489,0.9368421052631579,0.37346182357301705,last_fifth_by_subject
S4,blend_catboost_rule_0.5,catboost,0.25,0.6421052631578947,0.7462686567164178,0.8631578947368421,0.29977761304670125,last_fifth_by_subject
S4,blend_catboost_rule_0.75,catboost,0.4,0.6736842105263158,0.7559055118110237,0.7894736842105263,0.22609340252038546,last_fifth_by_subject
S4,meta_rule_extra_trees,extra_trees,0.4,0.6105263157894737,0.7218045112781956,0.8526315789473684,0.28925129725722754,last_fifth_by_subject
S4,meta_rule_lightgbm,lightgbm,0.35,0.5894736842105263,0.7272727272727273,0.9578947368421052,0.39451445515196437,last_fifth_by_subject
S4,meta_rule_catboost,catboost,0.45,0.6,0.7285714285714285,0.9263157894736842,0.36293550778354333,last_fifth_by_subject
S4,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.35,0.6105263157894737,0.7218045112781956,0.8526315789473684,0.28925129725722754,last_fifth_by_subject
