fold,target,submission_strategy,model_name,shrink_alpha,logloss
last_quarter_by_subject,S4,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.35,0.676460022668234
last_quarter_by_subject,S4,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.5,0.674805629848984
last_quarter_by_subject,S4,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.75,0.6844724147943537
last_quarter_by_subject,S4,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,1.0,0.7185191273990894
last_quarter_by_subject,S4,model_mlp,mlp,0.0,0.697757923001683
last_quarter_by_subject,S4,model_mlp,mlp,0.15,0.6821863306252411
last_quarter_by_subject,S4,model_mlp,mlp,0.25,0.6802486332691389
last_quarter_by_subject,S4,model_mlp,mlp,0.35,0.6855896400758347
last_quarter_by_subject,S4,model_mlp,mlp,0.5,0.7097634176658568
last_quarter_by_subject,S4,model_mlp,mlp,0.75,0.8190847290540806
last_quarter_by_subject,S4,model_mlp,mlp,1.0,1.5899523765189298
last_quarter_by_subject,S4,blend_mlp_rule_0.25,mlp,0.0,0.697757923001683
last_quarter_by_subject,S4,blend_mlp_rule_0.25,mlp,0.15,0.6706325383990049
last_quarter_by_subject,S4,blend_mlp_rule_0.25,mlp,0.25,0.6607147575033376
last_quarter_by_subject,S4,blend_mlp_rule_0.25,mlp,0.35,0.6576020698466443
last_quarter_by_subject,S4,blend_mlp_rule_0.25,mlp,0.5,0.6675046990102622
last_quarter_by_subject,S4,blend_mlp_rule_0.25,mlp,0.75,0.743021212496585
last_quarter_by_subject,S4,blend_mlp_rule_0.25,mlp,1.0,1.4000681225849227
last_quarter_by_subject,S4,blend_mlp_rule_0.5,mlp,0.0,0.697757923001683
last_quarter_by_subject,S4,blend_mlp_rule_0.5,mlp,0.15,0.6728695189479909
last_quarter_by_subject,S4,blend_mlp_rule_0.5,mlp,0.25,0.6627191403815711
last_quarter_by_subject,S4,blend_mlp_rule_0.5,mlp,0.35,0.6579654655741298
last_quarter_by_subject,S4,blend_mlp_rule_0.5,mlp,0.5,0.6624826949293261
last_quarter_by_subject,S4,blend_mlp_rule_0.5,mlp,0.75,0.7180391168777966
last_quarter_by_subject,S4,blend_mlp_rule_0.5,mlp,1.0,1.2361273106347588
last_quarter_by_subject,S4,blend_mlp_rule_0.75,mlp,0.0,0.697757923001683
last_quarter_by_subject,S4,blend_mlp_rule_0.75,mlp,0.15,0.6767105250872721
last_quarter_by_subject,S4,blend_mlp_rule_0.75,mlp,0.25,0.6691634570978132
last_quarter_by_subject,S4,blend_mlp_rule_0.75,mlp,0.35,0.6670515313258847
last_quarter_by_subject,S4,blend_mlp_rule_0.75,mlp,0.5,0.6755374337953007
last_quarter_by_subject,S4,blend_mlp_rule_0.75,mlp,0.75,0.7366158228164594
last_quarter_by_subject,S4,blend_mlp_rule_0.75,mlp,1.0,1.20539221931536
last_quarter_by_subject,S4,model_lightgbm,lightgbm,0.0,0.697757923001683
last_quarter_by_subject,S4,model_lightgbm,lightgbm,0.15,0.6884664344235497
last_quarter_by_subject,S4,model_lightgbm,lightgbm,0.25,0.6831928915542204
last_quarter_by_subject,S4,model_lightgbm,lightgbm,0.35,0.678640864643739
last_quarter_by_subject,S4,model_lightgbm,lightgbm,0.5,0.6731592018437612
last_quarter_by_subject,S4,model_lightgbm,lightgbm,0.75,0.6676959305390334
last_quarter_by_subject,S4,model_lightgbm,lightgbm,1.0,0.6672361424327833
last_quarter_by_subject,S4,blend_lightgbm_rule_0.25,lightgbm,0.0,0.697757923001683
last_quarter_by_subject,S4,blend_lightgbm_rule_0.25,lightgbm,0.15,0.6728916715113316
last_quarter_by_subject,S4,blend_lightgbm_rule_0.25,lightgbm,0.25,0.6633664476741377
last_quarter_by_subject,S4,blend_lightgbm_rule_0.25,lightgbm,0.35,0.6595884876281888
last_quarter_by_subject,S4,blend_lightgbm_rule_0.25,lightgbm,0.5,0.6656282876547217
last_quarter_by_subject,S4,blend_lightgbm_rule_0.25,lightgbm,0.75,0.7158225716974915
last_quarter_by_subject,S4,blend_lightgbm_rule_0.25,lightgbm,1.0,0.8616244911647166
last_quarter_by_subject,S4,blend_lightgbm_rule_0.5,lightgbm,0.0,0.697757923001683
last_quarter_by_subject,S4,blend_lightgbm_rule_0.5,lightgbm,0.15,0.6769299290280822
last_quarter_by_subject,S4,blend_lightgbm_rule_0.5,lightgbm,0.25,0.6667615987654358
last_quarter_by_subject,S4,blend_lightgbm_rule_0.5,lightgbm,0.35,0.6595337250506973
last_quarter_by_subject,S4,blend_lightgbm_rule_0.5,lightgbm,0.5,0.6543562234126103
last_quarter_by_subject,S4,blend_lightgbm_rule_0.5,lightgbm,0.75,0.6626410773194504
last_quarter_by_subject,S4,blend_lightgbm_rule_0.5,lightgbm,1.0,0.6996270639338045
last_quarter_by_subject,S4,blend_lightgbm_rule_0.75,lightgbm,0.0,0.697757923001683
last_quarter_by_subject,S4,blend_lightgbm_rule_0.75,lightgbm,0.15,0.6821215573427657
last_quarter_by_subject,S4,blend_lightgbm_rule_0.75,lightgbm,0.25,0.6733847527497077
last_quarter_by_subject,S4,blend_lightgbm_rule_0.75,lightgbm,0.35,0.6659642268515049
last_quarter_by_subject,S4,blend_lightgbm_rule_0.75,lightgbm,0.5,0.6572992753737092
last_quarter_by_subject,S4,blend_lightgbm_rule_0.75,lightgbm,0.75,0.6497361912299209
last_quarter_by_subject,S4,blend_lightgbm_rule_0.75,lightgbm,1.0,0.6521830264528341
last_quarter_by_subject,S4,model_catboost,catboost,0.0,0.697757923001683
last_quarter_by_subject,S4,model_catboost,catboost,0.15,0.6910187330473786
last_quarter_by_subject,S4,model_catboost,catboost,0.25,0.6869416509397646
last_quarter_by_subject,S4,model_catboost,catboost,0.35,0.6831923141932656
last_quarter_by_subject,S4,model_catboost,catboost,0.5,0.6781787691682335
last_quarter_by_subject,S4,model_catboost,catboost,0.75,0.671458561616571
last_quarter_by_subject,S4,model_catboost,catboost,1.0,0.666848045431696
last_quarter_by_subject,S4,blend_catboost_rule_0.25,catboost,0.0,0.697757923001683
last_quarter_by_subject,S4,blend_catboost_rule_0.25,catboost,0.15,0.6734691441342923
last_quarter_by_subject,S4,blend_catboost_rule_0.25,catboost,0.25,0.6641396489183801
last_quarter_by_subject,S4,blend_catboost_rule_0.25,catboost,0.35,0.6603985127671411
last_quarter_by_subject,S4,blend_catboost_rule_0.25,catboost,0.5,0.6661255177734611
last_quarter_by_subject,S4,blend_catboost_rule_0.25,catboost,0.75,0.7139733837312485
last_quarter_by_subject,S4,blend_catboost_rule_0.25,catboost,1.0,0.8476626586174789
last_quarter_by_subject,S4,blend_catboost_rule_0.5,catboost,0.0,0.697757923001683
last_quarter_by_subject,S4,blend_catboost_rule_0.5,catboost,0.15,0.6781229975481532
last_quarter_by_subject,S4,blend_catboost_rule_0.5,catboost,0.25,0.6684094678753659
last_quarter_by_subject,S4,blend_catboost_rule_0.5,catboost,0.35,0.661358716683822
last_quarter_by_subject,S4,blend_catboost_rule_0.5,catboost,0.5,0.6558623491179117
last_quarter_by_subject,S4,blend_catboost_rule_0.5,catboost,0.75,0.661429708972259
last_quarter_by_subject,S4,blend_catboost_rule_0.5,catboost,1.0,0.6900152311192248
last_quarter_by_subject,S4,blend_catboost_rule_0.75,catboost,0.0,0.697757923001683
last_quarter_by_subject,S4,blend_catboost_rule_0.75,catboost,0.15,0.6839720160397211
last_quarter_by_subject,S4,blend_catboost_rule_0.75,catboost,0.25,0.6760225344387154
last_quarter_by_subject,S4,blend_catboost_rule_0.75,catboost,0.35,0.669036948520783
last_quarter_by_subject,S4,blend_catboost_rule_0.75,catboost,0.5,0.6603413521158776
last_quarter_by_subject,S4,blend_catboost_rule_0.75,catboost,0.75,0.6506487817327122
last_quarter_by_subject,S4,blend_catboost_rule_0.75,catboost,1.0,0.6473723931761654
last_quarter_by_subject,S4,meta_rule_extra_trees,extra_trees,0.0,0.697757923001683
last_quarter_by_subject,S4,meta_rule_extra_trees,extra_trees,0.15,0.6895680270272814
last_quarter_by_subject,S4,meta_rule_extra_trees,extra_trees,0.25,0.6847319593554231
last_quarter_by_subject,S4,meta_rule_extra_trees,extra_trees,0.35,0.6803739829573451
last_quarter_by_subject,S4,meta_rule_extra_trees,extra_trees,0.5,0.6747037645829785
last_quarter_by_subject,S4,meta_rule_extra_trees,extra_trees,0.75,0.6674914502942434
last_quarter_by_subject,S4,meta_rule_extra_trees,extra_trees,1.0,0.6630365291552288
last_quarter_by_subject,S4,meta_rule_lightgbm,lightgbm,0.0,0.697757923001683
last_quarter_by_subject,S4,meta_rule_lightgbm,lightgbm,0.15,0.6880683311156629
last_quarter_by_subject,S4,meta_rule_lightgbm,lightgbm,0.25,0.682501191964138
last_quarter_by_subject,S4,meta_rule_lightgbm,lightgbm,0.35,0.6776333996635211
last_quarter_by_subject,S4,meta_rule_lightgbm,lightgbm,0.5,0.6716356915707664
last_quarter_by_subject,S4,meta_rule_lightgbm,lightgbm,0.75,0.6651882341908524
last_quarter_by_subject,S4,meta_rule_lightgbm,lightgbm,1.0,0.6635475436166536
last_quarter_by_subject,S4,meta_rule_catboost,catboost,0.0,0.697757923001683
last_quarter_by_subject,S4,meta_rule_catboost,catboost,0.15,0.6921432476861628
last_quarter_by_subject,S4,meta_rule_catboost,catboost,0.25,0.6887748881485871
last_quarter_by_subject,S4,meta_rule_catboost,catboost,0.35,0.685700279829406
last_quarter_by_subject,S4,meta_rule_catboost,catboost,0.5,0.6816320513591885
last_quarter_by_subject,S4,meta_rule_catboost,catboost,0.75,0.6762936553220065
last_quarter_by_subject,S4,meta_rule_catboost,catboost,1.0,0.6727866334368366
last_quarter_by_subject,S4,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.0,0.697757923001683
last_quarter_by_subject,S4,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.15,0.6934307897186713
last_quarter_by_subject,S4,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.25,0.6924189413677044
last_quarter_by_subject,S4,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.35,0.6929664866420551
last_quarter_by_subject,S4,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.5,0.696931986721651
last_quarter_by_subject,S4,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.75,0.7135140683954357
last_quarter_by_subject,S4,meta_rule_hist_gradient_boosting,hist_gradient_boosting,1.0,0.7485735801570058
last_third_by_subject,Q1,history_blend,history,1.0,0.6538396967720473
last_third_by_subject,Q1,rule_subject_strategy_tuned,rule,0.0,0.6942142885327399
last_third_by_subject,Q1,rule_subject_strategy_tuned,rule,0.15,0.7062560864438513
last_third_by_subject,Q1,rule_subject_strategy_tuned,rule,0.25,0.7278220435388495
last_third_by_subject,Q1,rule_subject_strategy_tuned,rule,0.35,0.7617516347738129
last_third_by_subject,Q1,rule_subject_strategy_tuned,rule,0.5,0.8419447359117742
last_third_by_subject,Q1,rule_subject_strategy_tuned,rule,0.75,1.1160928362968032
last_third_by_subject,Q1,rule_subject_strategy_tuned,rule,1.0,4.665813875113136
last_third_by_subject,Q1,model_logistic_regression,logistic_regression,0.0,0.6942142885327399
last_third_by_subject,Q1,model_logistic_regression,logistic_regression,0.15,0.7007673367649349
last_third_by_subject,Q1,model_logistic_regression,logistic_regression,0.25,0.7136524618813558
last_third_by_subject,Q1,model_logistic_regression,logistic_regression,0.35,0.7340793471979264
last_third_by_subject,Q1,model_logistic_regression,logistic_regression,0.5,0.7817750082513726
last_third_by_subject,Q1,model_logistic_regression,logistic_regression,0.75,0.9344157106199426
last_third_by_subject,Q1,model_logistic_regression,logistic_regression,1.0,1.6964044941598602
last_third_by_subject,Q1,blend_logistic_regression_rule_0.25,logistic_regression,0.0,0.6942142885327399
last_third_by_subject,Q1,blend_logistic_regression_rule_0.25,logistic_regression,0.15,0.7020472971899612
last_third_by_subject,Q1,blend_logistic_regression_rule_0.25,logistic_regression,0.25,0.7161470787863009
last_third_by_subject,Q1,blend_logistic_regression_rule_0.25,logistic_regression,0.35,0.7380994529514048
last_third_by_subject,Q1,blend_logistic_regression_rule_0.25,logistic_regression,0.5,0.7887158325855075
last_third_by_subject,Q1,blend_logistic_regression_rule_0.25,logistic_regression,0.75,0.9482565214798097
last_third_by_subject,Q1,blend_logistic_regression_rule_0.25,logistic_regression,1.0,1.7688115627927612
last_third_by_subject,Q1,blend_logistic_regression_rule_0.5,logistic_regression,0.0,0.6942142885327399
last_third_by_subject,Q1,blend_logistic_regression_rule_0.5,logistic_regression,0.15,0.6997379088199047
last_third_by_subject,Q1,blend_logistic_regression_rule_0.5,logistic_regression,0.25,0.7099864535464023
last_third_by_subject,Q1,blend_logistic_regression_rule_0.5,logistic_regression,0.35,0.726029378592763
last_third_by_subject,Q1,blend_logistic_regression_rule_0.5,logistic_regression,0.5,0.7631835594601422
last_third_by_subject,Q1,blend_logistic_regression_rule_0.5,logistic_regression,0.75,0.8815492473278227
last_third_by_subject,Q1,blend_logistic_regression_rule_0.5,logistic_regression,1.0,1.503267200772588
last_third_by_subject,Q1,blend_logistic_regression_rule_0.75,logistic_regression,0.0,0.6942142885327399
last_third_by_subject,Q1,blend_logistic_regression_rule_0.75,logistic_regression,0.15,0.6993031689725604
last_third_by_subject,Q1,blend_logistic_regression_rule_0.75,logistic_regression,0.25,0.7091028968301325
last_third_by_subject,Q1,blend_logistic_regression_rule_0.75,logistic_regression,0.35,0.7245010170712485
last_third_by_subject,Q1,blend_logistic_regression_rule_0.75,logistic_regression,0.5,0.7600687480960593
last_third_by_subject,Q1,blend_logistic_regression_rule_0.75,logistic_regression,0.75,0.8716622524302458
last_third_by_subject,Q1,blend_logistic_regression_rule_0.75,logistic_regression,1.0,1.416565947426063
last_third_by_subject,Q1,model_linear_svc,linear_svc,0.0,0.6942142885327399
last_third_by_subject,Q1,model_linear_svc,linear_svc,0.15,0.6962111436215007
last_third_by_subject,Q1,model_linear_svc,linear_svc,0.25,0.7042150788684501
last_third_by_subject,Q1,model_linear_svc,linear_svc,0.35,0.7179982376555623
last_third_by_subject,Q1,model_linear_svc,linear_svc,0.5,0.7513230018405825
last_third_by_subject,Q1,model_linear_svc,linear_svc,0.75,0.8572419855389445
last_third_by_subject,Q1,model_linear_svc,linear_svc,1.0,1.2243206610095427
last_third_by_subject,Q1,blend_linear_svc_rule_0.25,linear_svc,0.0,0.6942142885327399
last_third_by_subject,Q1,blend_linear_svc_rule_0.25,linear_svc,0.15,0.7013162014760737
last_third_by_subject,Q1,blend_linear_svc_rule_0.25,linear_svc,0.25,0.7149170277441039
last_third_by_subject,Q1,blend_linear_svc_rule_0.25,linear_svc,0.35,0.7362963266914331
last_third_by_subject,Q1,blend_linear_svc_rule_0.25,linear_svc,0.5,0.7856647217515945
last_third_by_subject,Q1,blend_linear_svc_rule_0.25,linear_svc,0.75,0.9388359902565202
last_third_by_subject,Q1,blend_linear_svc_rule_0.25,linear_svc,1.0,1.4882049745821184
last_third_by_subject,Q1,blend_linear_svc_rule_0.5,linear_svc,0.0,0.6942142885327399
last_third_by_subject,Q1,blend_linear_svc_rule_0.5,linear_svc,0.15,0.6980052982922187
last_third_by_subject,Q1,blend_linear_svc_rule_0.5,linear_svc,0.25,0.7067777140590179
last_third_by_subject,Q1,blend_linear_svc_rule_0.5,linear_svc,0.35,0.7209497594461175
last_third_by_subject,Q1,blend_linear_svc_rule_0.5,linear_svc,0.5,0.7540360173565102
last_third_by_subject,Q1,blend_linear_svc_rule_0.5,linear_svc,0.75,0.8564905152799418
last_third_by_subject,Q1,blend_linear_svc_rule_0.5,linear_svc,1.0,1.2063265856182772
last_third_by_subject,Q1,blend_linear_svc_rule_0.75,linear_svc,0.0,0.6942142885327399
last_third_by_subject,Q1,blend_linear_svc_rule_0.75,linear_svc,0.15,0.6962993270806764
last_third_by_subject,Q1,blend_linear_svc_rule_0.75,linear_svc,0.25,0.7031842795265896
last_third_by_subject,Q1,blend_linear_svc_rule_0.75,linear_svc,0.35,0.7147589846920025
last_third_by_subject,Q1,blend_linear_svc_rule_0.75,linear_svc,0.5,0.7422136710816587
last_third_by_subject,Q1,blend_linear_svc_rule_0.75,linear_svc,0.75,0.8269739091526144
last_third_by_subject,Q1,blend_linear_svc_rule_0.75,linear_svc,1.0,1.1005839141367755
last_third_by_subject,Q1,model_svc_rbf,svc_rbf,0.0,0.6942142885327399
last_third_by_subject,Q1,model_svc_rbf,svc_rbf,0.15,0.6907725891438008
last_third_by_subject,Q1,model_svc_rbf,svc_rbf,0.25,0.6889015387502055
last_third_by_subject,Q1,model_svc_rbf,svc_rbf,0.35,0.6873655963892451
last_third_by_subject,Q1,model_svc_rbf,svc_rbf,0.5,0.6856884188556119
last_third_by_subject,Q1,model_svc_rbf,svc_rbf,0.75,0.6845835436797467
last_third_by_subject,Q1,model_svc_rbf,svc_rbf,1.0,0.6856826269269031
last_third_by_subject,Q1,blend_svc_rbf_rule_0.25,svc_rbf,0.0,0.6942142885327399
last_third_by_subject,Q1,blend_svc_rbf_rule_0.25,svc_rbf,0.15,0.7003066735912911
last_third_by_subject,Q1,blend_svc_rbf_rule_0.25,svc_rbf,0.25,0.712023645578599
last_third_by_subject,Q1,blend_svc_rbf_rule_0.25,svc_rbf,0.35,0.7303215990575623
last_third_by_subject,Q1,blend_svc_rbf_rule_0.25,svc_rbf,0.5,0.7717976967328928
last_third_by_subject,Q1,blend_svc_rbf_rule_0.25,svc_rbf,0.75,0.8913529469713674
last_third_by_subject,Q1,blend_svc_rbf_rule_0.25,svc_rbf,1.0,1.131141265147603
last_third_by_subject,Q1,blend_svc_rbf_rule_0.5,svc_rbf,0.0,0.6942142885327399
last_third_by_subject,Q1,blend_svc_rbf_rule_0.5,svc_rbf,0.15,0.6957638686580587
last_third_by_subject,Q1,blend_svc_rbf_rule_0.5,svc_rbf,0.25,0.7004298937171365
last_third_by_subject,Q1,blend_svc_rbf_rule_0.5,svc_rbf,0.35,0.7080913780479529
last_third_by_subject,Q1,blend_svc_rbf_rule_0.5,svc_rbf,0.5,0.725543276035885
last_third_by_subject,Q1,blend_svc_rbf_rule_0.5,svc_rbf,0.75,0.7729070329464691
last_third_by_subject,Q1,blend_svc_rbf_rule_0.5,svc_rbf,1.0,0.8507257706471169
last_third_by_subject,Q1,blend_svc_rbf_rule_0.75,svc_rbf,0.0,0.6942142885327399
last_third_by_subject,Q1,blend_svc_rbf_rule_0.75,svc_rbf,0.15,0.6925930165821559
last_third_by_subject,Q1,blend_svc_rbf_rule_0.75,svc_rbf,0.25,0.6927740288744938
last_third_by_subject,Q1,blend_svc_rbf_rule_0.75,svc_rbf,0.35,0.6939692422923599
last_third_by_subject,Q1,blend_svc_rbf_rule_0.75,svc_rbf,0.5,0.697701768851914
last_third_by_subject,Q1,blend_svc_rbf_rule_0.75,svc_rbf,0.75,0.7093947154321295
last_third_by_subject,Q1,blend_svc_rbf_rule_0.75,svc_rbf,1.0,0.7288399726059254
last_third_by_subject,Q1,model_random_forest,random_forest,0.0,0.6942142885327399
last_third_by_subject,Q1,model_random_forest,random_forest,0.15,0.6876076406522856
last_third_by_subject,Q1,model_random_forest,random_forest,0.25,0.6835875671043062
last_third_by_subject,Q1,model_random_forest,random_forest,0.35,0.6798661301393476
last_third_by_subject,Q1,model_random_forest,random_forest,0.5,0.6748309586240534
last_third_by_subject,Q1,model_random_forest,random_forest,0.75,0.6678634501093006
last_third_by_subject,Q1,model_random_forest,random_forest,1.0,0.662650151879021
last_third_by_subject,Q1,blend_random_forest_rule_0.25,random_forest,0.0,0.6942142885327399
last_third_by_subject,Q1,blend_random_forest_rule_0.25,random_forest,0.15,0.699457067700672
last_third_by_subject,Q1,blend_random_forest_rule_0.25,random_forest,0.25,0.7105086871352679
last_third_by_subject,Q1,blend_random_forest_rule_0.25,random_forest,0.35,0.7280256508303504
last_third_by_subject,Q1,blend_random_forest_rule_0.25,random_forest,0.5,0.7680074692476527
last_third_by_subject,Q1,blend_random_forest_rule_0.25,random_forest,0.75,0.8833788085381201
last_third_by_subject,Q1,blend_random_forest_rule_0.25,random_forest,1.0,1.1117821650192965
last_third_by_subject,Q1,blend_random_forest_rule_0.5,random_forest,0.0,0.6942142885327399
last_third_by_subject,Q1,blend_random_forest_rule_0.5,random_forest,0.15,0.6941091850484176
last_third_by_subject,Q1,blend_random_forest_rule_0.5,random_forest,0.25,0.6975524883816318
